client,total_images,total_alt_tags,alt_length,occurrences,pct_all_occurrences
mobile,275489967,225936151,1473,61,2.2142367166496484E-7
desktop,209139752,171600191,1474,42,2.008226537439903E-7
mobile,275489967,225936151,1474,62,2.2505356792176755E-7
desktop,209139752,171600191,1475,63,3.0123398061598543E-7
mobile,275489967,225936151,1475,88,3.194308705986378E-7
desktop,209139752,171600191,1476,38,1.816966867207531E-7
mobile,275489967,225936151,1476,68,2.468329454625838E-7
desktop,209139752,171600191,1477,46,2.1994862076722747E-7
mobile,275489967,225936151,1477,65,2.3594325669217564E-7
desktop,209139752,171600191,1478,49,2.3429309603465534E-7
mobile,275489967,225936151,1478,63,2.2868346417857024E-7
desktop,209139752,171600191,1479,40,1.912596702323717E-7
mobile,275489967,225936151,1479,62,2.2505356792176755E-7
desktop,209139752,171600191,1480,53,2.534190630578925E-7
mobile,275489967,225936151,1480,75,2.7224221926020266E-7
desktop,209139752,171600191,1481,30,1.4344475267427878E-7
mobile,275489967,225936151,1481,52,1.8875460535374051E-7
desktop,209139752,171600191,1482,38,1.816966867207531E-7
mobile,275489967,225936151,1482,61,2.2142367166496484E-7
desktop,209139752,171600191,1483,51,2.438560795462739E-7
mobile,275489967,225936151,1483,62,2.2505356792176755E-7
desktop,209139752,171600191,1484,40,1.912596702323717E-7
mobile,275489967,225936151,1484,62,2.2505356792176755E-7
desktop,209139752,171600191,1485,34,1.6257071969751596E-7
mobile,275489967,225936151,1485,55,1.9964429412414863E-7
desktop,209139752,171600191,1486,56,2.677635383253204E-7
mobile,275489967,225936151,1486,99,3.5935972942346754E-7
desktop,209139752,171600191,1487,40,1.912596702323717E-7
mobile,275489967,225936151,1487,52,1.8875460535374051E-7
desktop,209139752,171600191,1488,47,2.2473011252303674E-7
mobile,275489967,225936151,1488,67,2.4320304920578105E-7
desktop,209139752,171600191,1489,94,4.494602250460735E-7
mobile,275489967,225936151,1489,118,4.2832775830271887E-7
desktop,209139752,171600191,1490,49,2.3429309603465534E-7
mobile,275489967,225936151,1490,73,2.649824267465973E-7
desktop,209139752,171600191,1491,39,1.864781784765624E-7
mobile,275489967,225936151,1491,61,2.2142367166496484E-7
desktop,209139752,171600191,1492,42,2.008226537439903E-7
mobile,275489967,225936151,1492,59,2.1416387915135944E-7
desktop,209139752,171600191,1493,60,2.8688950534855755E-7
mobile,275489967,225936151,1493,72,2.613525304897946E-7
desktop,209139752,171600191,1494,39,1.864781784765624E-7
mobile,275489967,225936151,1494,52,1.8875460535374051E-7
desktop,209139752,171600191,1495,80,3.825193404647434E-7
mobile,275489967,225936151,1495,102,3.7024941819387565E-7
desktop,209139752,171600191,1496,30,1.4344475267427878E-7
mobile,275489967,225936151,1496,44,1.597154352993189E-7
desktop,209139752,171600191,1497,51,2.438560795462739E-7
mobile,275489967,225936151,1497,66,2.3957315294897836E-7
desktop,209139752,171600191,1498,47,2.2473011252303674E-7
mobile,275489967,225936151,1498,69,2.504628417193865E-7
desktop,209139752,171600191,1499,35,1.6735221145332523E-7
mobile,275489967,225936151,1499,51,1.8512470909693783E-7
desktop,209139752,171600191,1500,30,1.4344475267427878E-7
mobile,275489967,225936151,1500,59,2.1416387915135944E-7
desktop,209139752,171600191,1501,54,2.582005548137018E-7
mobile,275489967,225936151,1501,67,2.4320304920578105E-7
desktop,209139752,171600191,1502,35,1.6735221145332523E-7
mobile,275489967,225936151,1502,49,1.7786491658333242E-7
desktop,209139752,171600191,1503,48,2.2951160427884604E-7
mobile,275489967,225936151,1503,52,1.8875460535374051E-7
desktop,209139752,171600191,1504,40,1.912596702323717E-7
mobile,275489967,225936151,1504,63,2.2868346417857024E-7
desktop,209139752,171600191,1505,37,1.7691519496494383E-7
mobile,275489967,225936151,1505,69,2.504628417193865E-7
desktop,209139752,171600191,1506,37,1.7691519496494383E-7
mobile,275489967,225936151,1506,52,1.8875460535374051E-7
desktop,209139752,171600191,1507,44,2.1038563725560886E-7
mobile,275489967,225936151,1507,67,2.4320304920578105E-7
desktop,209139752,171600191,1508,35,1.6735221145332523E-7
mobile,275489967,225936151,1508,55,1.9964429412414863E-7
desktop,209139752,171600191,1509,34,1.6257071969751596E-7
mobile,275489967,225936151,1509,57,2.0690408663775403E-7
desktop,209139752,171600191,1510,41,1.9604116198818099E-7
mobile,275489967,225936151,1510,58,2.1053398289455675E-7
desktop,209139752,171600191,1511,44,2.1038563725560886E-7
mobile,275489967,225936151,1511,66,2.3957315294897836E-7
desktop,209139752,171600191,1512,31,1.4822624443008808E-7
mobile,275489967,225936151,1512,46,1.669752278129243E-7
desktop,209139752,171600191,1513,45,2.1516712901141816E-7
mobile,275489967,225936151,1513,63,2.2868346417857024E-7
desktop,209139752,171600191,1514,38,1.816966867207531E-7
mobile,275489967,225936151,1514,53,1.9238450161054323E-7
desktop,209139752,171600191,1515,35,1.6735221145332523E-7
mobile,275489967,225936151,1515,71,2.5772263423299185E-7
desktop,209139752,171600191,1516,40,1.912596702323717E-7
mobile,275489967,225936151,1516,60,2.1779377540816215E-7
desktop,209139752,171600191,1517,32,1.5300773618589735E-7
mobile,275489967,225936151,1517,91,3.3032055936904593E-7
desktop,209139752,171600191,1518,53,2.534190630578925E-7
mobile,275489967,225936151,1518,68,2.468329454625838E-7
desktop,209139752,171600191,1519,42,2.008226537439903E-7
mobile,275489967,225936151,1519,58,2.1053398289455675E-7
desktop,209139752,171600191,1520,34,1.6257071969751596E-7
mobile,275489967,225936151,1520,57,2.0690408663775403E-7
desktop,209139752,171600191,1521,29,1.3866326091846948E-7
mobile,275489967,225936151,1521,60,2.1779377540816215E-7
desktop,209139752,171600191,1522,42,2.008226537439903E-7
mobile,275489967,225936151,1522,56,2.0327419038095132E-7
desktop,209139752,171600191,1523,67,3.203599476392226E-7
mobile,275489967,225936151,1523,58,2.1053398289455675E-7
desktop,209139752,171600191,1524,50,2.3907458779046465E-7
mobile,275489967,225936151,1524,58,2.1053398289455675E-7
desktop,209139752,171600191,1525,27,1.291002774068509E-7
mobile,275489967,225936151,1525,55,1.9964429412414863E-7
desktop,209139752,171600191,1526,33,1.5778922794170665E-7
mobile,275489967,225936151,1526,46,1.669752278129243E-7
desktop,209139752,171600191,1527,37,1.7691519496494383E-7
mobile,275489967,225936151,1527,51,1.8512470909693783E-7
desktop,209139752,171600191,1528,33,1.5778922794170665E-7
mobile,275489967,225936151,1528,43,1.560855390425162E-7
desktop,209139752,171600191,1529,43,2.056041454997996E-7
mobile,275489967,225936151,1529,66,2.3957315294897836E-7
desktop,209139752,171600191,1530,48,2.2951160427884604E-7
mobile,275489967,225936151,1530,74,2.6861232300339997E-7
desktop,209139752,171600191,1531,36,1.7213370320913453E-7
mobile,275489967,225936151,1531,64,2.3231336043537296E-7
desktop,209139752,171600191,1532,26,1.243187856510416E-7
mobile,275489967,225936151,1532,46,1.669752278129243E-7
desktop,209139752,171600191,1533,33,1.5778922794170665E-7
mobile,275489967,225936151,1533,55,1.9964429412414863E-7
desktop,209139752,171600191,1534,35,1.6735221145332523E-7
mobile,275489967,225936151,1534,67,2.4320304920578105E-7
desktop,209139752,171600191,1535,39,1.864781784765624E-7
mobile,275489967,225936151,1535,56,2.0327419038095132E-7
desktop,209139752,171600191,1536,33,1.5778922794170665E-7
mobile,275489967,225936151,1536,50,1.814948128401351E-7
desktop,209139752,171600191,1537,39,1.864781784765624E-7
mobile,275489967,225936151,1537,48,1.742350203265297E-7
desktop,209139752,171600191,1538,33,1.5778922794170665E-7
mobile,275489967,225936151,1538,44,1.597154352993189E-7
desktop,209139752,171600191,1539,31,1.4822624443008808E-7
mobile,275489967,225936151,1539,45,1.633453315561216E-7
desktop,209139752,171600191,1540,36,1.7213370320913453E-7
mobile,275489967,225936151,1540,52,1.8875460535374051E-7
desktop,209139752,171600191,1541,51,2.438560795462739E-7
mobile,275489967,225936151,1541,68,2.468329454625838E-7
desktop,209139752,171600191,1542,29,1.3866326091846948E-7
mobile,275489967,225936151,1542,49,1.7786491658333242E-7
desktop,209139752,171600191,1543,37,1.7691519496494383E-7
mobile,275489967,225936151,1543,62,2.2505356792176755E-7
desktop,209139752,171600191,1544,38,1.816966867207531E-7
mobile,275489967,225936151,1544,68,2.468329454625838E-7
desktop,209139752,171600191,1545,48,2.2951160427884604E-7
mobile,275489967,225936151,1545,67,2.4320304920578105E-7
desktop,209139752,171600191,1546,38,1.816966867207531E-7
mobile,275489967,225936151,1546,64,2.3231336043537296E-7
desktop,209139752,171600191,1547,39,1.864781784765624E-7
mobile,275489967,225936151,1547,56,2.0327419038095132E-7
desktop,209139752,171600191,1548,34,1.6257071969751596E-7
mobile,275489967,225936151,1548,47,1.7060512406972702E-7
desktop,209139752,171600191,1549,37,1.7691519496494383E-7
mobile,275489967,225936151,1549,53,1.9238450161054323E-7
desktop,209139752,171600191,1550,22,1.0519281862780443E-7
mobile,275489967,225936151,1550,41,1.488257465289108E-7
desktop,209139752,171600191,1551,49,2.3429309603465534E-7
mobile,275489967,225936151,1551,60,2.1779377540816215E-7
desktop,209139752,171600191,1552,43,2.056041454997996E-7
mobile,275489967,225936151,1552,55,1.9964429412414863E-7
desktop,209139752,171600191,1553,34,1.6257071969751596E-7
mobile,275489967,225936151,1553,49,1.7786491658333242E-7
desktop,209139752,171600191,1554,27,1.291002774068509E-7
mobile,275489967,225936151,1554,56,2.0327419038095132E-7
desktop,209139752,171600191,1555,38,1.816966867207531E-7
mobile,275489967,225936151,1555,59,2.1416387915135944E-7
desktop,209139752,171600191,1556,36,1.7213370320913453E-7
mobile,275489967,225936151,1556,51,1.8512470909693783E-7
desktop,209139752,171600191,1557,27,1.291002774068509E-7
mobile,275489967,225936151,1557,52,1.8875460535374051E-7
desktop,209139752,171600191,1558,36,1.7213370320913453E-7
mobile,275489967,225936151,1558,52,1.8875460535374051E-7
desktop,209139752,171600191,1559,32,1.5300773618589735E-7
mobile,275489967,225936151,1559,38,1.379360577585027E-7
desktop,209139752,171600191,1560,35,1.6735221145332523E-7
mobile,275489967,225936151,1560,52,1.8875460535374051E-7
desktop,209139752,171600191,1561,37,1.7691519496494383E-7
mobile,275489967,225936151,1561,46,1.669752278129243E-7
desktop,209139752,171600191,1562,35,1.6735221145332523E-7
mobile,275489967,225936151,1562,51,1.8512470909693783E-7
desktop,209139752,171600191,1563,28,1.338817691626602E-7
mobile,275489967,225936151,1563,34,1.234164727312919E-7
desktop,209139752,171600191,1564,37,1.7691519496494383E-7
mobile,275489967,225936151,1564,40,1.451958502721081E-7
desktop,209139752,171600191,1565,27,1.291002774068509E-7
mobile,275489967,225936151,1565,53,1.9238450161054323E-7
desktop,209139752,171600191,1566,35,1.6735221145332523E-7
mobile,275489967,225936151,1566,48,1.742350203265297E-7
desktop,209139752,171600191,1567,37,1.7691519496494383E-7
mobile,275489967,225936151,1567,52,1.8875460535374051E-7
desktop,209139752,171600191,1568,26,1.243187856510416E-7
mobile,275489967,225936151,1568,39,1.4156595401530539E-7
desktop,209139752,171600191,1569,54,2.582005548137018E-7
mobile,275489967,225936151,1569,71,2.5772263423299185E-7
desktop,209139752,171600191,1570,26,1.243187856510416E-7
mobile,275489967,225936151,1570,45,1.633453315561216E-7
desktop,209139752,171600191,1571,28,1.338817691626602E-7
mobile,275489967,225936151,1571,42,1.524556427857135E-7
desktop,209139752,171600191,1572,36,1.7213370320913453E-7
mobile,275489967,225936151,1572,48,1.742350203265297E-7
desktop,209139752,171600191,1573,23,1.0997431038361373E-7
mobile,275489967,225936151,1573,39,1.4156595401530539E-7
desktop,209139752,171600191,1574,49,2.3429309603465534E-7
mobile,275489967,225936151,1574,56,2.0327419038095132E-7
desktop,209139752,171600191,1575,40,1.912596702323717E-7
mobile,275489967,225936151,1575,52,1.8875460535374051E-7
desktop,209139752,171600191,1576,39,1.864781784765624E-7
mobile,275489967,225936151,1576,50,1.814948128401351E-7
desktop,209139752,171600191,1577,45,2.1516712901141816E-7
mobile,275489967,225936151,1577,57,2.0690408663775403E-7
desktop,209139752,171600191,1578,33,1.5778922794170665E-7
mobile,275489967,225936151,1578,49,1.7786491658333242E-7
desktop,209139752,171600191,1579,45,2.1516712901141816E-7
mobile,275489967,225936151,1579,69,2.504628417193865E-7
desktop,209139752,171600191,1580,28,1.338817691626602E-7
mobile,275489967,225936151,1580,41,1.488257465289108E-7
desktop,209139752,171600191,1581,31,1.4822624443008808E-7
mobile,275489967,225936151,1581,56,2.0327419038095132E-7
desktop,209139752,171600191,1582,30,1.4344475267427878E-7
mobile,275489967,225936151,1582,48,1.742350203265297E-7
desktop,209139752,171600191,1583,25,1.1953729389523232E-7
mobile,275489967,225936151,1583,42,1.524556427857135E-7
desktop,209139752,171600191,1584,33,1.5778922794170665E-7
mobile,275489967,225936151,1584,41,1.488257465289108E-7
desktop,209139752,171600191,1585,37,1.7691519496494383E-7
mobile,275489967,225936151,1585,60,2.1779377540816215E-7
desktop,209139752,171600191,1586,33,1.5778922794170665E-7
mobile,275489967,225936151,1586,48,1.742350203265297E-7
desktop,209139752,171600191,1587,46,2.1994862076722747E-7
mobile,275489967,225936151,1587,58,2.1053398289455675E-7
desktop,209139752,171600191,1588,39,1.864781784765624E-7
mobile,275489967,225936151,1588,50,1.814948128401351E-7
desktop,209139752,171600191,1589,22,1.0519281862780443E-7
mobile,275489967,225936151,1589,53,1.9238450161054323E-7
desktop,209139752,171600191,1590,35,1.6735221145332523E-7
mobile,275489967,225936151,1590,49,1.7786491658333242E-7
desktop,209139752,171600191,1591,55,2.6298204656951107E-7
mobile,275489967,225936151,1591,68,2.468329454625838E-7
desktop,209139752,171600191,1592,39,1.864781784765624E-7
mobile,275489967,225936151,1592,59,2.1416387915135944E-7
desktop,209139752,171600191,1593,27,1.291002774068509E-7
mobile,275489967,225936151,1593,49,1.7786491658333242E-7
desktop,209139752,171600191,1594,34,1.6257071969751596E-7
mobile,275489967,225936151,1594,43,1.560855390425162E-7
desktop,209139752,171600191,1595,38,1.816966867207531E-7
mobile,275489967,225936151,1595,45,1.633453315561216E-7
desktop,209139752,171600191,1596,23,1.0997431038361373E-7
mobile,275489967,225936151,1596,38,1.379360577585027E-7
desktop,209139752,171600191,1597,20,9.562983511618586E-8
mobile,275489967,225936151,1597,35,1.2704636898809458E-7
desktop,209139752,171600191,1598,38,1.816966867207531E-7
mobile,275489967,225936151,1598,55,1.9964429412414863E-7
desktop,209139752,171600191,1599,38,1.816966867207531E-7
mobile,275489967,225936151,1599,53,1.9238450161054323E-7
desktop,209139752,171600191,1600,36,1.7213370320913453E-7
mobile,275489967,225936151,1600,48,1.742350203265297E-7
desktop,209139752,171600191,1601,27,1.291002774068509E-7
mobile,275489967,225936151,1601,42,1.524556427857135E-7
desktop,209139752,171600191,1602,33,1.5778922794170665E-7
mobile,275489967,225936151,1602,53,1.9238450161054323E-7
desktop,209139752,171600191,1603,31,1.4822624443008808E-7
mobile,275489967,225936151,1603,44,1.597154352993189E-7
desktop,209139752,171600191,1604,39,1.864781784765624E-7
mobile,275489967,225936151,1604,50,1.814948128401351E-7
desktop,209139752,171600191,1605,22,1.0519281862780443E-7
mobile,275489967,225936151,1605,33,1.1978657647448918E-7
desktop,209139752,171600191,1606,30,1.4344475267427878E-7
mobile,275489967,225936151,1606,45,1.633453315561216E-7
desktop,209139752,171600191,1607,35,1.6735221145332523E-7
mobile,275489967,225936151,1607,69,2.504628417193865E-7
desktop,209139752,171600191,1608,33,1.5778922794170665E-7
mobile,275489967,225936151,1608,52,1.8875460535374051E-7
desktop,209139752,171600191,1609,41,1.9604116198818099E-7
mobile,275489967,225936151,1609,57,2.0690408663775403E-7
desktop,209139752,171600191,1610,30,1.4344475267427878E-7
mobile,275489967,225936151,1610,47,1.7060512406972702E-7
desktop,209139752,171600191,1611,38,1.816966867207531E-7
mobile,275489967,225936151,1611,51,1.8512470909693783E-7
desktop,209139752,171600191,1612,34,1.6257071969751596E-7
mobile,275489967,225936151,1612,50,1.814948128401351E-7
desktop,209139752,171600191,1613,25,1.1953729389523232E-7
mobile,275489967,225936151,1613,40,1.451958502721081E-7
desktop,209139752,171600191,1614,32,1.5300773618589735E-7
mobile,275489967,225936151,1614,47,1.7060512406972702E-7
desktop,209139752,171600191,1615,29,1.3866326091846948E-7
mobile,275489967,225936151,1615,47,1.7060512406972702E-7
desktop,209139752,171600191,1616,34,1.6257071969751596E-7
mobile,275489967,225936151,1616,51,1.8512470909693783E-7
desktop,209139752,171600191,1617,20,9.562983511618586E-8
mobile,275489967,225936151,1617,34,1.234164727312919E-7
desktop,209139752,171600191,1618,21,1.0041132687199514E-7
mobile,275489967,225936151,1618,38,1.379360577585027E-7
desktop,209139752,171600191,1619,26,1.243187856510416E-7
mobile,275489967,225936151,1619,48,1.742350203265297E-7
desktop,209139752,171600191,1620,47,2.2473011252303674E-7
mobile,275489967,225936151,1620,57,2.0690408663775403E-7
desktop,209139752,171600191,1621,21,1.0041132687199514E-7
mobile,275489967,225936151,1621,37,1.3430616150169998E-7
desktop,209139752,171600191,1622,24,1.1475580213942302E-7
mobile,275489967,225936151,1622,37,1.3430616150169998E-7
desktop,209139752,171600191,1623,32,1.5300773618589735E-7
mobile,275489967,225936151,1623,50,1.814948128401351E-7
desktop,209139752,171600191,1624,32,1.5300773618589735E-7
mobile,275489967,225936151,1624,41,1.488257465289108E-7
desktop,209139752,171600191,1625,34,1.6257071969751596E-7
mobile,275489967,225936151,1625,46,1.669752278129243E-7
desktop,209139752,171600191,1626,27,1.291002774068509E-7
mobile,275489967,225936151,1626,35,1.2704636898809458E-7
desktop,209139752,171600191,1627,34,1.6257071969751596E-7
mobile,275489967,225936151,1627,46,1.669752278129243E-7
desktop,209139752,171600191,1628,33,1.5778922794170665E-7
mobile,275489967,225936151,1628,49,1.7786491658333242E-7
desktop,209139752,171600191,1629,16,7.650386809294868E-8
mobile,275489967,225936151,1629,31,1.1252678396088378E-7
desktop,209139752,171600191,1630,19,9.084834336037655E-8
mobile,275489967,225936151,1630,42,1.524556427857135E-7
desktop,209139752,171600191,1631,31,1.4822624443008808E-7
mobile,275489967,225936151,1631,44,1.597154352993189E-7
desktop,209139752,171600191,1632,27,1.291002774068509E-7
mobile,275489967,225936151,1632,39,1.4156595401530539E-7
desktop,209139752,171600191,1633,35,1.6735221145332523E-7
mobile,275489967,225936151,1633,55,1.9964429412414863E-7
desktop,209139752,171600191,1634,26,1.243187856510416E-7
mobile,275489967,225936151,1634,41,1.488257465289108E-7
desktop,209139752,171600191,1635,30,1.4344475267427878E-7
mobile,275489967,225936151,1635,36,1.306762652448973E-7
desktop,209139752,171600191,1636,24,1.1475580213942302E-7
mobile,275489967,225936151,1636,29,1.0526699144727837E-7
desktop,209139752,171600191,1637,18,8.606685160456727E-8
mobile,275489967,225936151,1637,33,1.1978657647448918E-7
desktop,209139752,171600191,1638,29,1.3866326091846948E-7
mobile,275489967,225936151,1638,48,1.742350203265297E-7
desktop,209139752,171600191,1639,37,1.7691519496494383E-7
mobile,275489967,225936151,1639,58,2.1053398289455675E-7
desktop,209139752,171600191,1640,29,1.3866326091846948E-7
mobile,275489967,225936151,1640,44,1.597154352993189E-7
desktop,209139752,171600191,1641,34,1.6257071969751596E-7
mobile,275489967,225936151,1641,42,1.524556427857135E-7
desktop,209139752,171600191,1642,35,1.6735221145332523E-7
mobile,275489967,225936151,1642,50,1.814948128401351E-7
desktop,209139752,171600191,1643,27,1.291002774068509E-7
mobile,275489967,225936151,1643,46,1.669752278129243E-7
desktop,209139752,171600191,1644,42,2.008226537439903E-7
mobile,275489967,225936151,1644,56,2.0327419038095132E-7
desktop,209139752,171600191,1645,35,1.6735221145332523E-7
mobile,275489967,225936151,1645,49,1.7786491658333242E-7
desktop,209139752,171600191,1646,32,1.5300773618589735E-7
mobile,275489967,225936151,1646,42,1.524556427857135E-7
desktop,209139752,171600191,1647,24,1.1475580213942302E-7
mobile,275489967,225936151,1647,33,1.1978657647448918E-7
desktop,209139752,171600191,1648,38,1.816966867207531E-7
mobile,275489967,225936151,1648,53,1.9238450161054323E-7
desktop,209139752,171600191,1649,31,1.4822624443008808E-7
mobile,275489967,225936151,1649,43,1.560855390425162E-7
desktop,209139752,171600191,1650,27,1.291002774068509E-7
mobile,275489967,225936151,1650,36,1.306762652448973E-7
desktop,209139752,171600191,1651,37,1.7691519496494383E-7
mobile,275489967,225936151,1651,47,1.7060512406972702E-7
desktop,209139752,171600191,1652,46,2.1994862076722747E-7
mobile,275489967,225936151,1652,63,2.2868346417857024E-7
desktop,209139752,171600191,1653,29,1.3866326091846948E-7
mobile,275489967,225936151,1653,37,1.3430616150169998E-7
desktop,209139752,171600191,1654,34,1.6257071969751596E-7
mobile,275489967,225936151,1654,56,2.0327419038095132E-7
desktop,209139752,171600191,1655,39,1.864781784765624E-7
mobile,275489967,225936151,1655,45,1.633453315561216E-7
desktop,209139752,171600191,1656,29,1.3866326091846948E-7
mobile,275489967,225936151,1656,39,1.4156595401530539E-7
desktop,209139752,171600191,1657,37,1.7691519496494383E-7
mobile,275489967,225936151,1657,57,2.0690408663775403E-7
desktop,209139752,171600191,1658,33,1.5778922794170665E-7
mobile,275489967,225936151,1658,35,1.2704636898809458E-7
desktop,209139752,171600191,1659,29,1.3866326091846948E-7
mobile,275489967,225936151,1659,44,1.597154352993189E-7
desktop,209139752,171600191,1660,38,1.816966867207531E-7
mobile,275489967,225936151,1660,47,1.7060512406972702E-7
desktop,209139752,171600191,1661,21,1.0041132687199514E-7
mobile,275489967,225936151,1661,30,1.0889688770408108E-7
desktop,209139752,171600191,1662,35,1.6735221145332523E-7
mobile,275489967,225936151,1662,44,1.597154352993189E-7
desktop,209139752,171600191,1663,41,1.9604116198818099E-7
mobile,275489967,225936151,1663,45,1.633453315561216E-7
desktop,209139752,171600191,1664,32,1.5300773618589735E-7
mobile,275489967,225936151,1664,45,1.633453315561216E-7
desktop,209139752,171600191,1665,25,1.1953729389523232E-7
mobile,275489967,225936151,1665,38,1.379360577585027E-7
desktop,209139752,171600191,1666,34,1.6257071969751596E-7
mobile,275489967,225936151,1666,45,1.633453315561216E-7
desktop,209139752,171600191,1667,34,1.6257071969751596E-7
mobile,275489967,225936151,1667,46,1.669752278129243E-7
desktop,209139752,171600191,1668,47,2.2473011252303674E-7
mobile,275489967,225936151,1668,52,1.8875460535374051E-7
desktop,209139752,171600191,1669,19,9.084834336037655E-8
mobile,275489967,225936151,1669,26,9.437730267687026E-8
desktop,209139752,171600191,1670,28,1.338817691626602E-7
mobile,275489967,225936151,1670,45,1.633453315561216E-7
desktop,209139752,171600191,1671,31,1.4822624443008808E-7
mobile,275489967,225936151,1671,41,1.488257465289108E-7
desktop,209139752,171600191,1672,28,1.338817691626602E-7
mobile,275489967,225936151,1672,37,1.3430616150169998E-7
desktop,209139752,171600191,1673,24,1.1475580213942302E-7
mobile,275489967,225936151,1673,40,1.451958502721081E-7
desktop,209139752,171600191,1674,33,1.5778922794170665E-7
mobile,275489967,225936151,1674,46,1.669752278129243E-7
desktop,209139752,171600191,1675,22,1.0519281862780443E-7
mobile,275489967,225936151,1675,31,1.1252678396088378E-7
desktop,209139752,171600191,1676,37,1.7691519496494383E-7
mobile,275489967,225936151,1676,49,1.7786491658333242E-7
desktop,209139752,171600191,1677,39,1.864781784765624E-7
mobile,275489967,225936151,1677,56,2.0327419038095132E-7
desktop,209139752,171600191,1678,23,1.0997431038361373E-7
mobile,275489967,225936151,1678,34,1.234164727312919E-7
desktop,209139752,171600191,1679,25,1.1953729389523232E-7
mobile,275489967,225936151,1679,42,1.524556427857135E-7
desktop,209139752,171600191,1680,32,1.5300773618589735E-7
mobile,275489967,225936151,1680,38,1.379360577585027E-7
desktop,209139752,171600191,1681,24,1.1475580213942302E-7
mobile,275489967,225936151,1681,38,1.379360577585027E-7
desktop,209139752,171600191,1682,33,1.5778922794170665E-7
mobile,275489967,225936151,1682,49,1.7786491658333242E-7
desktop,209139752,171600191,1683,24,1.1475580213942302E-7
mobile,275489967,225936151,1683,30,1.0889688770408108E-7
desktop,209139752,171600191,1684,21,1.0041132687199514E-7
mobile,275489967,225936151,1684,34,1.234164727312919E-7
desktop,209139752,171600191,1685,34,1.6257071969751596E-7
mobile,275489967,225936151,1685,49,1.7786491658333242E-7
desktop,209139752,171600191,1686,24,1.1475580213942302E-7
mobile,275489967,225936151,1686,45,1.633453315561216E-7
desktop,209139752,171600191,1687,22,1.0519281862780443E-7
mobile,275489967,225936151,1687,45,1.633453315561216E-7
desktop,209139752,171600191,1688,33,1.5778922794170665E-7
mobile,275489967,225936151,1688,39,1.4156595401530539E-7
desktop,209139752,171600191,1689,28,1.338817691626602E-7
mobile,275489967,225936151,1689,55,1.9964429412414863E-7
desktop,209139752,171600191,1690,27,1.291002774068509E-7
mobile,275489967,225936151,1690,35,1.2704636898809458E-7
desktop,209139752,171600191,1691,21,1.0041132687199514E-7
mobile,275489967,225936151,1691,37,1.3430616150169998E-7
desktop,209139752,171600191,1692,24,1.1475580213942302E-7
mobile,275489967,225936151,1692,35,1.2704636898809458E-7
desktop,209139752,171600191,1693,27,1.291002774068509E-7
mobile,275489967,225936151,1693,53,1.9238450161054323E-7
desktop,209139752,171600191,1694,22,1.0519281862780443E-7
mobile,275489967,225936151,1694,51,1.8512470909693783E-7
desktop,209139752,171600191,1695,25,1.1953729389523232E-7
mobile,275489967,225936151,1695,38,1.379360577585027E-7
desktop,209139752,171600191,1696,25,1.1953729389523232E-7
mobile,275489967,225936151,1696,39,1.4156595401530539E-7
desktop,209139752,171600191,1697,35,1.6735221145332523E-7
mobile,275489967,225936151,1697,50,1.814948128401351E-7
desktop,209139752,171600191,1698,39,1.864781784765624E-7
mobile,275489967,225936151,1698,51,1.8512470909693783E-7
desktop,209139752,171600191,1699,16,7.650386809294868E-8
mobile,275489967,225936151,1699,29,1.0526699144727837E-7
desktop,209139752,171600191,1700,27,1.291002774068509E-7
mobile,275489967,225936151,1700,36,1.306762652448973E-7
desktop,209139752,171600191,1701,25,1.1953729389523232E-7
mobile,275489967,225936151,1701,38,1.379360577585027E-7
desktop,209139752,171600191,1702,27,1.291002774068509E-7
mobile,275489967,225936151,1702,34,1.234164727312919E-7
desktop,209139752,171600191,1703,27,1.291002774068509E-7
mobile,275489967,225936151,1703,35,1.2704636898809458E-7
desktop,209139752,171600191,1704,20,9.562983511618586E-8
mobile,275489967,225936151,1704,29,1.0526699144727837E-7
desktop,209139752,171600191,1705,20,9.562983511618586E-8
mobile,275489967,225936151,1705,37,1.3430616150169998E-7
desktop,209139752,171600191,1706,21,1.0041132687199514E-7
mobile,275489967,225936151,1706,28,1.0163709519047566E-7
desktop,209139752,171600191,1707,15,7.172237633713939E-8
mobile,275489967,225936151,1707,34,1.234164727312919E-7
desktop,209139752,171600191,1708,30,1.4344475267427878E-7
mobile,275489967,225936151,1708,90,3.266906631122432E-7
desktop,209139752,171600191,1709,19,9.084834336037655E-8
mobile,275489967,225936151,1709,32,1.1615668021768648E-7
desktop,209139752,171600191,1710,34,1.6257071969751596E-7
mobile,275489967,225936151,1710,47,1.7060512406972702E-7
desktop,209139752,171600191,1711,28,1.338817691626602E-7
mobile,275489967,225936151,1711,45,1.633453315561216E-7
desktop,209139752,171600191,1712,24,1.1475580213942302E-7
mobile,275489967,225936151,1712,37,1.3430616150169998E-7
desktop,209139752,171600191,1713,25,1.1953729389523232E-7
mobile,275489967,225936151,1713,39,1.4156595401530539E-7
desktop,209139752,171600191,1714,41,1.9604116198818099E-7
mobile,275489967,225936151,1714,52,1.8875460535374051E-7
desktop,209139752,171600191,1715,36,1.7213370320913453E-7
mobile,275489967,225936151,1715,53,1.9238450161054323E-7
desktop,209139752,171600191,1716,25,1.1953729389523232E-7
mobile,275489967,225936151,1716,36,1.306762652448973E-7
